itemNo,name,price,salePrice,brand
10240185,Khô cá chỉ vàng tẩm Hoa Doanh 200g,79500.0,79500.0,HOA DOANH
10242992,Kèo biển rim me Hải Nam 120g,73000.0,73000.0,HẢI NAM
10242993,Mực rim me Hải Nam 100g,51000.0,51000.0,HẢI NAM
10281102,Lứt tam sắc VJA  túi 1kg,56100.0,56100.0,VJA FOOD
10281104,Yến mạch nguyên cám JO  gói 454g,98200.0,98200.0,JUST OATS
10281105,Yến Mạch Cán Dày JO 454g,103100.0,103100.0,JUST OATS
10281106,Yến Mạch Cán Mỏng  JO 454g,103100.0,103100.0,JUST OATS
10281109,Ba Cô Gái cá nục saba Nhật sốt cà 300g,35600.0,35600.0,THREE LADY COOKS
10283802,Tép moi Hùng Vương Lenger 65g,18000.0,18000.0,LENGER
10302307,Bột Baking Soda Arm & Hammer 454g,50100.0,50100.0,ARM AND HAMMER
10302889,Bột tẩm khô chiên giòn Aji-quicl gói 42g,6600.0,6600.0,AJI-QUICK
10302890,Bột tẩm khô chiên giòn Aji-Quick Ajinomoto gói 84g,12100.0,12100.0,AJI-QUICK
10305078,Cá trích xẻ Hải Nam tẩm nướng 90g,50000.0,50000.0,HẢI NAM
10305079,Cá trích xẻ Hải Nam tẩm nướng 90g,70300.0,70300.0,HẢI NAM
10305083,Tép sấy giòn Hải Nam 90g,38800.0,38800.0,HẢI NAM
10305085,Bột chiên giòn Aji -Quick  gói 150g,10100.0,10100.0,AJI-QUICK
10308391,Gạo nếp cái hoa vàng Vinafood1 túi 2kg,90000.0,90000.0,VINAFOOD1
10322785,Bột bánh rán pha sẵn Ajinomoto vị socola 200g,20300.0,20300.0,PANCAKE
10323880,Bột chiên giòn Meizan gói 150g,9800.0,9800.0,MEIZAN
10327449," Rong biển tẩm gia vị Daesang Miwon 8 gói x 2,3g",44500.0,44500.0,MIWON
10327450,Rong biển giòn trộn gia vị Daesang Miwon 50g,55000.0,55000.0,MIWON
10327464,Bột chiên giòn nêm sẵn gia vị Meizan gói 150g,9800.0,9800.0,MEIZAN
10401841,Rong biển trộn cơm Phúc Thịnh Food gói 50g,47100.0,47100.0,PHÚC THỊNH
10401842,Rong biển Gimbab Phúc Thịnh 20g,40100.0,40100.0,PHÚC THỊNH
10403290,Thịt heo viên 3 phút Heo Cao Bồi Masan hộp 200g,31800.0,31800.0,HEO CAO BỒI
10404406,Mực rim  Cảnh Thành hộp 250g,129000.0,129000.0,CẢNH THÀNH
10404407,Mực xé ăn liền Cảnh Thành 100g,96000.0,96000.0,CẢNH THÀNH
